world_x	world_y	world_z	part_id	tag_high	ground
-8543.000	0.000	-203.000	4	47143	0.000
-8618.251	0.000	-38.480	12	47144	0.000
-9460.455	0.000	-179.771	27	47147	0.000
-8626.101	0.000	-1248.274	29	47147	0.000
-10199.213	0.000	-3028.764	36	47147	0.000
-8379.004	0.000	-7189.479	67	47147	0.000
-10197.361	0.000	-3921.476	83	47147	0.000
-8621.000	0.000	-3097.000	87	47147	0.000
-8884.000	0.000	-5069.000	90	47147	0.000
-9238.000	0.000	-7729.000	106	47147	0.000
-10204.035	0.000	-8149.269	107	47147	2.049
-9240.010	0.000	-6172.338	115	47147	0.000
-9918.000	0.000	-5071.000	121	47147	0.000
-10199.213	0.000	-6100.764	125	47147	0.000
-9218.000	0.000	-198.627	3	47148	0.000
-8958.633	0.000	-375.999	35	47148	0.000
-8373.516	0.000	-550.359	36	47148	0.000
-10199.000	0.000	-2697.000	46	47148	0.000
-10261.912	0.000	-2809.489	47	47148	0.000
-9966.000	0.000	-4050.207	67	47148	0.000
-8850.000	0.000	-3123.000	71	47148	0.000
-10201.803	0.000	-8026.848	81	47148	0.897
-9176.000	0.000	-7129.000	83	47148	0.000
-8214.000	0.000	-6863.000	84	47148	0.000
-9860.664	0.000	-7079.727	91	47148	0.000
-9237.912	0.000	-6905.489	92	47148	0.000
-10013.813	0.000	-4123.000	103	47148	0.000
-10186.834	0.000	-4597.854	104	47148	0.000
-10199.000	0.000	-5769.000	105	47148	0.000
-9725.372	0.000	-3039.891	46	47149	0.000
-10258.613	0.000	-2643.432	47	47149	0.000
-8360.535	0.000	-5231.499	70	47149	0.000
-8532.940	0.000	-7194.949	88	47149	0.000
-10127.000	0.000	-4046.000	100	47149	0.000
-8916.060	0.000	-4039.865	104	47149	0.000
-8244.789	0.000	-4469.662	107	47149	0.000
-9524.000	0.000	-7216.000	141	47149	0.000
-9959.893	0.000	-7183.718	142	47149	0.000
-8472.726	0.000	-7125.405	155	47149	0.000
-10184.000	0.000	-6580.797	159	47149	0.000
-9234.613	0.000	-6739.432	160	47149	0.000
-10203.073	0.000	-4348.600	170	47149	0.000
-9725.372	0.000	-6111.891	171	47149	0.000
-10197.569	0.000	-2446.050	37	47150	0.000
-9170.000	0.000	-8074.867	66	47150	0.002
-10730.000	0.000	-5079.000	69	47150	0.000
-8914.000	0.000	-3120.000	77	47150	0.000
-10061.774	0.000	-7188.314	86	47150	0.000
-9233.000	0.000	-4287.284	89	47150	0.000
-10197.569	0.000	-5518.050	93	47150	0.000
-9148.397	0.000	-192.463	41	47156	0.000
-9174.740	0.000	-7213.881	57	47156	0.000
-9261.095	0.000	-257.966	15	47170	0.000
-8321.922	0.000	-673.325	16	47170	0.000
-8303.391	0.000	-597.259	17	47170	0.000
-10196.619	0.000	-2898.730	29	47170	0.000
-8778.539	0.000	-5135.527	38	47170	0.000
-8357.847	0.000	-8164.147	49	47170	0.000
-11040.913	0.000	-4116.307	50	47170	0.218
-10193.563	0.000	-3860.082	58	47170	0.000
-10129.522	0.000	-8147.345	64	47170	2.049
-9241.668	0.000	-6245.979	66	47170	0.000
-10116.866	0.000	-5074.962	72	47170	0.000
-10196.619	0.000	-5970.730	76	47170	0.000
-9690.101	0.000	-21.471	15	47171	0.000
-8370.913	0.000	-633.856	16	47171	0.000
-8881.378	0.000	-399.197	17	47171	0.000
-8254.469	0.000	-1028.956	18	47171	0.000
-9151.082	0.000	-5609.045	35	47171	0.000
-9175.444	0.000	-8013.944	50	47171	0.000
-10262.067	0.000	-4941.091	52	47171	0.000
-11218.459	0.000	-4272.470	53	47171	0.671
-10199.895	0.000	-7903.194	64	47171	0.009
-9806.115	0.000	-7129.215	66	47171	0.000
-10192.098	0.000	-4837.271	72	47171	0.000
-9256.012	0.000	-347.161	9	47172	0.000
-8215.754	0.000	-1002.845	10	47172	0.000
-9114.272	0.000	-5450.102	19	47172	0.000
-8204.393	0.000	-7784.707	32	47172	0.000
-10280.553	0.000	-4592.116	34	47172	0.000
-9791.452	0.000	-4059.941	38	47172	0.000
-8206.498	0.000	-4256.312	42	47172	0.000
-9063.222	0.000	-7133.031	54	47172	0.000
-8623.752	0.000	-7135.630	55	47172	0.000
-9324.933	0.000	-5046.480	63	47172	0.000
-8749.042	0.000	-1325.661	12	47173	0.000
-8565.729	0.000	-1204.510	13	47173	0.000
-8995.272	0.000	-5135.661	27	47173	0.000
-8804.866	0.000	-8160.365	40	47173	0.000
-11229.913	0.000	-4893.812	42	47173	0.000
-9237.177	0.000	-7842.597	55	47173	0.000
-8210.527	0.000	-6167.540	57	47173	0.000
-10189.583	0.000	-6326.344	61	47173	0.000
-9974.552	0.000	-5080.806	67	47173	0.000
-9897.703	0.000	-5138.983	71	47173	0.000
-9425.526	0.000	-127.115	12	47174	0.000
-8300.714	0.000	-1049.135	13	47174	0.000
-9049.469	0.000	-5141.721	35	47174	0.000
-8206.220	0.000	-8002.387	46	47174	0.000
-10282.525	0.000	-4412.575	47	47174	0.000
-10669.053	0.000	-4117.730	48	47174	0.000
-8892.188	0.000	-4120.196	55	47174	0.000
-9231.896	0.000	-7917.898	64	47174	0.000
-8523.044	0.000	-6158.604	66	47174	0.000
-9426.400	0.000	-6167.035	70	47174	0.000
-9241.743	0.000	-4944.496	76	47174	0.000
-9786.917	0.000	-5141.800	80	47174	0.000
-9158.741	0.000	-5146.407	75	47176	0.000
-11225.427	0.000	-5062.204	91	47176	0.000
-9162.101	0.000	-6970.000	113	47176	0.000
-9210.675	0.000	-285.127	27	47188	0.000
-10416.477	0.000	-3020.239	38	47188	0.000
-11213.845	0.000	-4228.106	76	47188	0.671
-10342.672	0.000	-4116.012	77	47188	0.000
-8216.807	0.000	-3278.038	90	47188	0.000
-8962.807	0.000	-5066.038	93	47188	0.000
-10203.807	0.000	-7440.663	102	47188	0.000
-9174.807	0.000	-6710.038	114	47188	0.000
-8210.581	0.000	-6772.060	115	47188	0.000
-9582.281	0.000	-6174.294	122	47188	0.000
-9392.477	0.000	-7116.240	123	47188	0.000
-9246.205	0.000	-4115.440	133	47188	0.000
-8239.015	0.000	-8058.519	25	47190	0.000
-8579.734	0.000	-7186.334	36	47191	0.000
-10489.545	0.000	-4126.229	37	47191	0.000
-10028.562	0.000	-3090.487	43	47191	0.000
-9504.149	0.000	-8146.261	49	47191	0.000
-10192.218	0.000	-6265.773	51	47191	0.000
-10199.485	0.000	-5246.660	56	47191	0.000
-8724.001	0.000	-4134.853	20	47192	0.000
-8286.000	0.000	-426.000	9	47193	0.000
-9097.344	0.000	-110.120	40	47193	0.000
-8220.950	0.000	-737.897	45	47193	0.000
-9139.824	0.000	-314.612	47	47193	0.000
-8310.639	0.000	-5244.164	86	47193	0.000
-8626.639	0.000	-5148.164	87	47193	0.000
-9164.639	0.000	-7764.164	109	47193	0.000
-10266.822	0.000	-4216.629	120	47193	0.000
-8968.545	0.000	-4051.164	124	47193	0.000
-8542.639	0.000	-7125.164	137	47193	0.000
-9322.751	0.000	-6163.875	141	47193	0.000
-10184.721	0.000	-4418.620	147	47193	0.000
-9183.902	0.000	-5228.900	32	47194	0.000
-9181.523	0.000	-8142.422	41	47194	0.002
-10190.275	0.000	-4059.618	50	47194	0.000
-10195.151	0.000	-4953.941	59	47194	0.000
-8660.819	0.000	-113.082	6	47195	0.000
-9383.484	0.000	-451.502	8	47195	0.000
-9033.234	0.000	-345.155	10	47195	0.000
-9652.826	0.000	-2949.773	14	47195	0.000
-8760.461	0.000	-8152.646	36	47195	0.000
-10824.599	0.000	-5085.677	37	47195	0.000
-10634.571	0.000	-4114.844	38	47195	0.000
-9752.698	0.000	-4054.854	45	47195	0.000
-8608.512	0.000	-4115.014	49	47195	0.000
-8209.117	0.000	-6291.170	61	47195	0.000
-9652.826	0.000	-6021.773	65	47195	0.000
-9287.692	0.000	-309.432	11	47196	0.000
-9800.533	0.000	-3035.148	16	47196	0.000
-8630.308	0.000	-7183.966	36	47196	0.000
-10255.234	0.000	-4410.354	38	47196	0.000
-8206.595	0.000	-4200.817	42	47196	0.000
-9099.537	0.000	-7127.816	49	47196	0.000
-8569.988	0.000	-6157.617	50	47196	0.000
-8207.655	0.000	-6713.042	51	47196	0.000
-9740.404	0.000	-7130.629	61	47196	0.000
-9800.533	0.000	-6107.148	66	47196	0.000
-8621.851	0.000	-138.276	9	47197	0.000
-9326.896	0.000	-374.977	11	47197	0.000
-8437.679	0.000	-515.755	12	47197	0.000
-8210.665	0.000	-7712.348	39	47197	0.000
-11224.262	0.000	-4358.426	41	47197	0.162
-10049.480	0.000	-8153.623	49	47197	0.000
-8337.065	0.000	-6161.645	51	47197	0.000
-9177.863	0.000	-6226.783	52	47197	0.000
-9235.103	0.000	-6413.628	59	47197	0.000
-9125.610	0.000	-5506.623	15	47198	0.000
-8732.944	0.000	-7195.341	21	47198	0.000
-15770.760	0.000	-2532.555	1	14431	0.000
-16224.349	0.000	-2351.459	0	14432	0.000
-16325.013	0.000	-2490.296	2	30819	0.000
-15943.552	0.000	-2410.043	2	30820	0.000
-15975.505	0.000	-2454.116	3	30820	0.000
-13469.247	0.000	-1681.179	4	47207	0.000
-13440.813	0.000	-1681.179	5	47207	0.000
-13413.359	0.000	-1681.179	6	47207	0.000
-13385.742	0.000	-1681.179	7	47207	0.000
-13489.014	0.000	-1680.094	1	47209	0.000
-13524.494	0.000	-1756.833	0	47210	0.000
-13809.483	0.000	-1823.315	0	47211	0.000
-13734.656	0.000	-1495.283	0	47213	0.000
-13524.366	0.000	-1553.686	1	47213	0.000
-14547.932	0.000	-1573.955	0	47220	0.000
-16216.892	0.000	-2316.689	3	47222	0.000
-16181.384	0.000	-2316.689	4	47222	0.000
-16012.734	0.000	-2347.961	5	47222	0.000
-16031.568	0.000	-2374.258	6	47222	0.000
-16047.204	0.000	-2398.423	7	47222	0.000
-14591.731	0.000	-1571.971	0	30839	0.000
-15594.094	0.000	-1777.825	1	30839	0.000
-8415.177	62.491	-2366.894	0	14459	62.500
-8906.834	0.000	-7257.352	12	47229	0.000
-10268.457	0.000	-3018.473	65	47230	0.000
-8221.968	0.000	-7645.473	93	47230	0.000
-8721.350	0.000	-5061.087	104	47230	0.000
-9169.580	0.000	-4152.437	105	47230	0.000
-9244.457	0.000	-7114.473	132	47230	0.000
-9275.880	0.000	-7192.387	50	47231	0.000
-8811.246	0.000	-4030.362	74	47232	0.000
-8225.686	0.000	-4385.600	77	47232	0.000
-9374.097	0.000	-8157.670	97	47232	0.033
-9263.302	0.000	-7285.474	98	47232	0.000
-8286.605	0.000	-6179.922	106	47232	0.000
-9965.528	0.000	-7095.483	110	47232	0.000
-10182.686	0.000	-6486.964	111	47232	0.000
-9228.486	0.000	-4189.600	123	47232	0.000
-10188.686	0.000	-4229.600	124	47232	0.000
-9317.039	0.000	-4113.016	125	47232	0.000
-11226.798	0.000	-4792.375	61	47233	0.000
-11194.334	0.000	-4791.121	62	47233	0.000
-10157.444	0.000	-3088.067	69	47233	0.000
-8746.238	0.000	-4011.151	73	47233	0.000
-8370.785	0.000	-4118.009	76	47233	0.000
-8248.785	0.000	-7058.009	93	47233	0.000
-8291.606	0.000	-7058.009	94	47233	0.000
-9244.785	0.000	-5046.009	102	47233	0.000
-9005.197	0.000	-7224.503	36	47234	0.000
-9292.924	0.000	-3015.000	27	47235	0.000
-8225.177	0.000	-8144.133	46	47235	0.000
-10182.132	0.000	-5068.651	56	47235	0.000
-9292.924	0.000	-6087.000	60	47235	0.000
-10120.382	0.000	-4141.251	24	47238	0.000
-8699.873	0.000	-1291.720	58	47239	0.000
-9733.200	0.000	-2075.838	70	47239	0.000
-11135.654	0.000	-4128.183	92	47239	0.218
-9170.955	0.000	-4923.967	100	47239	0.000
-9733.200	0.000	-5147.838	110	47239	0.000
-9100.674	0.000	-37.276	3	47254	0.000
-9314.119	0.000	-449.617	13	47255	0.000
-10179.570	0.000	-6180.467	22	47260	0.000
-9054.772	0.000	-41.617	52	47261	0.000
-9313.802	0.000	-172.053	53	47261	0.000
-10120.405	0.000	-3031.951	63	47261	0.000
-10259.775	0.000	-2554.279	64	47261	0.000
-10269.502	0.000	-4681.100	101	47261	0.000
-8224.000	0.000	-3366.000	107	47261	0.000
-8230.504	0.000	-4650.335	110	47261	0.000
-9235.775	0.000	-6650.279	135	47261	0.000
-9651.463	0.000	-5056.860	141	47261	0.000
-10120.405	0.000	-6103.951	145	47261	0.000
-16240.800	0.000	-2303.065	2	47262	0.000
-16123.365	0.000	-2303.065	3	47262	0.000
-16038.300	0.000	-2303.065	4	47262	0.000
-16353.358	0.000	-2303.065	5	47262	0.000
-16370.145	0.000	-2105.031	6	47262	0.000
-16370.178	0.000	-2224.488	27	47262	0.000
-15916.039	0.000	-2363.300	29	47262	0.000
-15828.996	0.000	-2441.596	30	47262	0.000
-15747.441	0.000	-2498.418	31	47262	0.000
-15681.458	0.000	-2546.926	32	47262	0.000
-14531.977	0.006	-1730.030	1	61607	0.000
-16212.947	0.006	-1805.905	4	61607	0.000
-15165.917	0.000	-1731.620	5	61607	0.000
-13943.638	0.006	-1745.719	6	61607	0.000
-1486.322	0.000	-7958.458	4	47115	0.000
-8135.170	0.000	-6295.948	61	47115	0.000
-5614.526	0.000	-6880.472	2	47116	0.000
-6034.536	0.000	-5626.230	7	47116	0.000
-4303.888	0.000	-8130.427	33	47116	0.000
-4514.417	0.000	-8146.427	34	47116	0.000
-7918.011	0.000	-7203.427	52	47116	0.000
-8149.881	0.000	-7464.791	53	47116	0.000
-7092.283	0.000	-6683.644	0	47117	0.000
-8157.609	0.000	-5268.215	12	47117	0.000
-8134.631	0.000	-6192.249	30	30742	0.000
-8147.659	0.000	-8123.886	31	30742	0.000
-1233.000	0.000	-6905.000	0	30756	0.000
-1489.000	0.000	-7105.000	0	30757	0.000
-1743.000	0.000	-7303.000	1	30757	0.000
-1702.000	0.000	-7535.000	0	30758	0.000
-1514.000	0.000	-7623.000	1	30758	0.000
-556.000	0.000	-6779.000	2	30758	0.000
-7268.000	0.000	-2011.000	0	47143	0.000
-7125.000	0.000	-3408.000	5	47143	0.000
-7124.312	0.000	-4050.615	6	47143	0.000
-7567.000	0.000	-4982.000	7	47143	0.000
-6879.991	0.000	-6253.352	9	47143	0.000
-6652.818	0.000	-2247.420	0	47144	0.000
-6935.000	0.000	-681.000	1	47144	0.000
-6114.000	0.000	-130.999	2	47144	0.000
-7373.000	0.000	-2106.999	3	47144	0.000
-7543.000	0.000	-3235.999	4	47144	0.000
-6925.016	0.000	-1720.294	5	47144	0.000
-7412.000	0.000	-170.999	7	47144	0.000
-6209.000	0.000	-1253.999	8	47144	0.000
-6209.000	0.000	-1180.998	9	47144	0.000
-6871.963	0.000	-2651.633	10	47144	0.000
-7009.569	0.000	-6015.895	15	47144	0.000
-6576.385	0.000	-5797.872	16	47144	0.000
-8063.000	0.000	-920.000	4	47145	0.000
-6247.054	0.000	-171.481	6	47145	0.000
-7058.040	0.000	-2822.557	7	47145	0.000
-6301.905	0.000	-5700.971	8	47145	0.000
-7465.000	0.000	-2305.000	1	47146	0.000
-7549.236	0.000	-3288.664	2	47146	0.000
-7204.471	0.000	-4397.823	3	47146	0.000
-7128.883	0.000	-5064.166	4	47146	0.000
-6054.550	0.000	-1430.957	5	47146	0.000
-6961.108	0.000	-2797.473	6	47146	0.000
-5390.495	0.000	-176.522	7	47146	0.000
-7343.857	0.000	-240.823	9	47146	0.000
-7058.283	0.000	-5870.107	11	47146	0.000
-6541.114	0.000	-5904.441	12	47146	0.000
-5603.782	0.000	-6779.609	1	47147	0.000
-7922.763	0.000	-754.569	2	47147	0.000
-6850.471	0.000	-501.833	7	47147	0.000
-5075.484	0.000	-8062.876	25	47147	0.000
-7127.806	0.000	-3135.793	26	47147	0.000
-6953.927	0.000	-4114.947	30	47147	0.000
-7192.955	0.000	-5141.052	31	47147	0.000
-8060.756	0.000	-5074.012	37	47147	0.000
-8156.035	0.000	-6101.269	38	47147	0.000
-8147.484	0.000	-7038.876	39	47147	0.000
-7860.000	0.000	-8141.000	40	47147	0.000
-7233.990	0.000	-6812.510	2	47148	0.000
-7883.873	0.000	-756.926	6	47148	0.000
-7105.682	0.000	-1874.814	9	47148	0.000
-7121.619	0.000	-3690.602	10	47148	0.000
-7571.555	0.000	-5528.740	11	47148	0.000
-5548.670	0.000	-121.946	31	47148	0.000
-8143.434	0.000	-25.234	34	47148	0.000
-5650.375	0.000	-1183.780	38	47148	0.000
-6067.715	0.000	-1550.557	39	47148	0.000
-8153.803	0.000	-5978.848	48	47148	0.000
-6592.431	0.000	-5963.264	2	47149	0.000
-6304.671	0.000	-1934.576	3	47149	0.000
-7439.000	0.000	-2241.000	4	47149	0.000
-4135.572	0.000	-7822.823	29	47149	0.000
-7911.893	0.000	-5135.718	48	47149	0.000
-7853.555	0.000	-6161.333	49	47149	0.000
-6757.497	0.000	-6857.747	1	47150	0.000
-7718.000	0.000	-761.000	4	47150	0.000
-3958.953	0.000	-7599.824	5	47150	0.000
-8013.774	0.000	-5140.314	38	47150	0.000
-6169.000	0.000	-446.000	0	47151	0.000
-7570.530	0.000	-5069.000	1	47151	0.000
-6867.986	0.000	-134.554	1	47152	0.000
-7232.477	0.000	-4053.032	2	47152	0.000
-6575.677	0.000	-2104.778	3	47152	0.000
-629.702	0.000	-7465.068	1	47156	0.000
-6130.045	0.000	-6254.753	2	47156	0.000
-7104.708	0.000	-4117.953	3	47156	0.000
-7535.702	0.000	-5611.068	4	47156	0.000
-4905.697	0.000	-7030.311	5	47156	0.000
-6783.702	0.000	-3759.068	6	47156	0.000
-6539.004	0.000	-2068.373	7	47156	0.000
-6272.643	0.000	-259.501	8	47156	0.000
-6862.833	0.000	-258.571	9	47156	0.000
-7957.702	0.000	-435.068	10	47156	0.000
-816.000	0.000	-6726.000	0	14393	0.000
-1045.000	0.000	-6446.000	0	30778	0.000
-1464.000	0.000	-7336.000	0	30779	0.000
-395.000	0.000	-7639.000	1	30779	0.000
-219.000	0.000	-7597.000	2	30779	0.000
-691.000	0.000	-7751.000	0	14396	0.000
-538.004	0.000	-7685.000	0	30781	0.000
-6338.004	0.000	-5065.000	2	30781	0.000
-6718.000	0.000	-3412.000	3	30782	0.000
-6503.566	0.000	-6962.365	0	47170	0.000
-6155.605	0.000	-1658.357	9	47170	0.000
-6873.786	0.000	-12.361	10	47170	0.000
-5843.078	0.000	-494.366	11	47170	0.000
-7196.208	0.000	-3281.177	19	47170	0.000
-6758.445	0.000	-1948.345	20	47170	0.000
-8147.568	0.000	-3556.000	30	47170	0.000
-8081.522	0.000	-6099.345	31	47170	0.000
-5697.000	0.000	-160.640	0	47171	0.000
-6758.038	0.000	-6142.256	1	47171	0.000
-5780.158	0.000	-694.613	11	47171	0.000
-6882.253	0.000	-4064.289	20	47171	0.000
-8151.895	0.000	-5855.194	25	47171	0.000
-6716.373	0.000	-6875.798	0	47172	0.000
-5524.392	0.000	-223.377	6	47172	0.000
-8113.132	0.000	-3389.378	12	47172	0.000
-6726.107	0.000	-6817.155	0	47173	0.000
-6483.455	0.000	-219.565	7	47173	0.000
-5810.474	0.000	-637.281	8	47173	0.000
-6588.531	0.000	-6963.461	0	47174	0.000
-6575.154	0.000	-176.673	8	47174	0.000
-5805.622	0.000	-177.415	9	47174	0.000
-7054.799	0.000	-5082.784	16	47174	0.000
-8156.693	0.000	-3382.754	25	47174	0.000
-7868.188	0.000	-7192.196	26	47174	0.000
-6240.325	0.000	-6144.088	1	47176	0.000
-8147.000	0.000	-5057.089	28	30803	0.000
-6183.208	0.000	-242.778	2	47188	0.000
-7191.300	0.000	-157.466	3	47188	0.000
-6322.383	0.000	-669.038	4	47188	0.000
-7158.807	0.000	-1923.038	5	47188	0.000
-6960.372	0.000	-1740.562	6	47188	0.000
-6989.466	0.000	-2859.762	7	47188	0.000
-7122.807	0.000	-3948.493	8	47188	0.000
-6511.570	0.000	-5130.607	11	47188	0.000
-8154.484	0.000	-808.624	29	47188	0.000
-7570.994	0.000	-4122.774	30	47188	0.000
-8155.807	0.000	-5392.663	39	47188	0.000
-7811.121	0.000	-7115.755	40	47188	0.000
-8140.541	0.000	-6430.022	41	47188	0.000
-7938.807	0.000	-8138.038	42	47188	0.000
-5953.931	0.000	-1321.124	0	47190	0.000
-6968.629	0.000	-5963.401	2	47190	0.000
-6785.670	0.000	-649.376	6	47190	0.000
-5365.861	0.000	-6360.712	7	47190	0.000
-5309.557	0.000	-6415.792	8	47190	0.000
-6909.202	0.000	-6027.002	1	47191	0.000
-7017.931	0.000	-6605.403	1	47192	0.000
-6249.526	0.000	-846.332	4	47192	0.000
-6410.112	0.000	-5227.536	5	47192	0.000
-5450.039	0.000	-6244.835	6	47192	0.000
-7970.595	0.000	-4040.264	10	47192	0.000
-7700.001	0.000	-7206.853	11	47192	0.000
-6917.987	0.000	-6764.215	5	47193	0.000
-6782.682	0.000	-232.877	6	47193	0.000
-7873.000	0.000	-61.000	7	47193	0.000
-7938.000	0.000	-650.000	8	47193	0.000
-6659.097	0.000	-1964.169	38	47193	0.000
-7967.895	0.000	-123.978	43	47193	0.000
-7404.238	0.000	-4113.671	49	47193	0.000
-7130.067	0.000	-4664.047	50	47193	0.000
-6014.693	0.000	-1590.277	51	47193	0.000
-7408.740	0.000	-5067.360	52	47193	0.000
-7873.639	0.000	-7113.164	67	47193	0.000
-6928.038	0.000	-152.584	0	47194	0.000
-6786.958	0.000	-158.593	1	47194	0.000
-7086.411	0.000	-2995.750	2	47194	0.000
-7201.151	0.000	-3910.630	3	47194	0.000
-7201.296	0.000	-3865.369	4	47194	0.000
-8043.619	0.000	-4120.701	27	47194	0.000
-7179.996	0.000	-6718.825	0	47195	0.000
-6303.108	0.000	-174.448	4	47195	0.000
-5564.717	0.000	-227.233	5	47195	0.000
-7551.691	0.000	-3365.067	12	47195	0.000
-7180.861	0.000	-6806.479	0	47196	0.000
-5983.934	0.000	-1430.034	6	47196	0.000
-5841.553	0.000	-112.205	8	47196	0.000
-7251.255	0.000	-5079.588	13	47196	0.000
-6824.402	0.000	-6207.158	0	47197	0.000
-6073.016	0.000	-1653.781	6	47197	0.000
-6397.396	0.000	-168.870	7	47197	0.000
-5881.118	0.000	-693.257	8	47197	0.000
-6668.449	0.000	-3759.915	14	47197	0.000
-7126.631	0.000	-5133.009	15	47197	0.000
-7822.685	0.000	-4056.153	23	47197	0.000
-8001.480	0.000	-6105.623	24	47197	0.000
-5426.119	0.000	-6960.569	0	47198	0.000
-6051.968	0.000	-1038.969	5	47198	0.000
-5996.060	0.000	-5512.568	6	47198	0.000
-6611.966	0.000	-6386.313	0	14460	0.000
-5542.927	0.000	-6837.495	0	47229	0.000
-6680.106	0.000	-3053.208	2	47229	0.000
-6437.661	0.000	-5927.275	3	47230	0.000
-480.282	0.000	-7385.473	4	47230	0.000
-8135.361	0.000	-4266.627	66	47230	0.000
-7697.350	0.000	-8133.087	67	47230	0.000
-8145.580	0.000	-7224.437	68	47230	0.000
-2161.509	0.000	-7882.824	2	47231	0.000
-8148.371	0.000	-4158.042	37	47231	0.000
-6945.686	0.000	-2613.600	7	47232	0.000
-6894.024	0.000	-3257.113	8	47232	0.000
-7567.197	0.000	-4190.350	9	47232	0.000
-6749.686	0.000	-3969.600	10	47232	0.000
-4130.131	0.000	-7985.487	39	47232	0.000
-8136.242	0.000	-4065.175	51	47232	0.000
-7120.411	0.000	-6571.382	2	47233	0.000
-802.166	0.000	-7564.912	1	47234	0.000
-5872.316	0.000	-6620.290	3	47234	0.000
-2165.166	0.000	-7800.912	4	47234	0.000
-6227.929	0.000	-5420.481	16	47234	0.000
-4131.550	0.000	-8136.475	19	47235	0.000
-8145.000	0.000	-4862.620	28	47235	0.000
-6581.509	0.000	-4772.348	3	47238	0.000
-7142.084	0.000	-6634.889	5	47239	0.000
-937.818	0.000	-7651.967	6	47239	0.000
-6534.818	0.000	-1034.967	7	47239	0.000
-6366.653	0.000	-2023.632	8	47239	0.000
-6732.818	0.000	-2452.967	9	47239	0.000
-7121.818	0.000	-3838.311	10	47239	0.000
-5807.582	0.000	-5774.537	28	47239	0.000
-5890.017	0.000	-1646.344	53	47239	0.000
-6638.531	0.000	-231.629	54	47239	0.000
-8053.227	0.000	-87.689	57	47239	0.000
-7201.483	0.000	-3465.605	60	47239	0.000
-8136.460	0.000	-3615.725	71	47239	0.000
-8146.955	0.000	-7995.967	72	47239	0.000
-7544.256	0.000	-4042.457	0	47240	0.000
-6883.293	0.000	-6377.608	2	47240	0.000
-5003.620	0.000	-7719.289	5	47240	0.000
-5675.623	0.000	-675.909	7	47240	0.000
-6645.045	0.000	-4368.298	8	47240	0.000
-8075.620	0.000	-6695.289	11	47240	0.000
-7885.928	0.000	-434.133	0	47251	0.000
-6729.647	0.000	-141.803	1	47251	0.000
-7575.166	0.000	-140.103	2	47251	0.000
-7212.429	0.000	-4259.307	1	47252	0.000
-6959.237	0.000	-255.214	2	47252	0.000
-7954.388	0.000	-324.305	0	47253	0.000
-7200.878	0.000	-3619.207	3	47253	0.000
-7432.000	0.000	-2826.000	4	47253	0.000
-7399.000	0.000	-2778.000	5	47253	0.000
-7260.472	0.000	-5652.938	6	47253	0.000
-7619.412	0.000	-671.000	0	47254	0.000
-7584.550	0.000	-671.000	1	47254	0.000
-6853.749	0.000	-411.599	6	47254	0.000
-7138.687	0.000	-243.000	7	47254	0.000
-6516.738	0.000	-2224.551	8	47254	0.000
-6207.534	0.000	-1818.252	0	47255	0.000
-6455.000	0.000	-687.000	1	47255	0.000
-7899.896	0.000	-575.191	2	47255	0.000
-7898.498	0.000	-545.298	3	47255	0.000
-5901.000	0.000	-181.000	4	47255	0.000
-5500.925	0.000	-756.017	5	47255	0.000
-7473.000	0.000	-2720.000	6	47255	0.000
-7431.000	0.000	-2748.000	7	47255	0.000
-7788.000	0.000	-753.000	8	47255	0.000
-6247.000	0.000	-123.000	12	47255	0.000
-7212.338	0.000	-4133.163	2	47256	0.000
-7872.000	0.000	-182.000	3	47256	0.000
-6794.478	0.000	-514.501	4	47256	0.000
-7092.579	0.000	-154.867	5	47256	0.000
-6654.890	0.000	-6030.481	6	47256	0.000
-7790.604	0.000	-659.617	0	30874	0.000
-6455.215	0.000	-5180.435	2	47260	0.000
-8132.723	0.000	-3907.113	4	47260	0.000
-6910.066	0.000	-6118.963	2	47261	0.000
-6840.625	0.000	-1643.039	3	47261	0.000
-6669.900	0.000	-2020.035	4	47261	0.000
-6418.000	0.000	-2407.000	5	47261	0.000
-5438.424	0.000	-6077.668	6	47261	0.000
-7554.000	0.000	-3899.000	7	47261	0.000
-8116.000	0.000	-531.000	8	47261	0.000
-6628.721	0.000	-4483.451	23	47261	0.000
-5055.144	0.000	-8150.906	48	47261	0.000
-6451.123	0.000	-2144.943	49	47261	0.000
-5592.562	0.000	-138.992	50	47261	0.000
-7130.834	0.000	-4764.421	56	47261	0.000
-8154.000	0.000	-3277.283	65	47261	0.000
-7978.738	0.000	-5061.741	66	47261	0.000
-8127.144	0.000	-7126.906	67	47261	0.000
-1835.499	68.108	-931.071	0	14499	0.000
-1123.144	88.959	-931.292	1	14499	0.000
-3328.000	0.000	-931.520	3	63651	0.000
-256.000	0.000	-926.531	7	63651	0.000
-768.000	-14.729	-931.520	8	63651	0.000
-1104.332	78.073	-930.744	9	63651	0.000
-4352.000	0.000	-931.520	10	63651	0.000
-1824.171	-23.604	-919.440	11	63651	0.000
-5376.000	0.000	-930.861	12	63651	0.000
-2816.000	89.713	-930.878	17	63651	0.000
-3840.000	90.521	-930.878	18	63651	0.000
-5865.032	0.000	-930.861	19	63651	0.000
-2304.000	-14.631	-931.520	20	63651	0.000
-4864.000	-0.277	-931.400	21	63651	0.000
-1854.588	0.000	-7814.441	1	47269	0.000
