# Retail vectors for the input record, produced by micro-executing 0x821CAA50.
# Every row is one run: the fields the native port reads, and the record bytes
# retail left behind, read from the harness's 0x00 poison pass -- which is also
# the state 0x821CA908 clears the record to before the consumer runs.
#
# Committed so tests/retail_input_record_differential_tests.cpp can run inside
# ctest without Ghidra. Regenerate with tools/emit_input_record_vectors.py.
#
# The `pressed` and `released` sweeps are NOT here: they change no record byte,
# so they are a negative result and belong in the report, not in a vector table
# that exists to pin values.
#
# columns: case held scalar14 scalar15 halves flags slots
btn-held-bit04	0x00000010	0x0000	0x0000	-	0x00000400	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-held-bit05	0x00000020	0x0000	0x0000	-	0x00000800	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-held-bit06	0x00000040	0x0000	0x0000	-	0x00001000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-held-bit07	0x00000080	0x0000	0x0000	-	0x00002000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-held-bit08	0x00000100	0x0000	0x0000	-	0x00000100	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-held-bit09	0x00000200	0x0000	0x0000	-	0x00000200	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-held-bit10	0x00000400	0x0000	0x0000	-	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-held-bit11	0x00000800	0x0000	0x0000	-	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-held-bit12	0x00001000	0x0000	0x0000	-	0x00000020	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-held-bit13	0x00002000	0x0000	0x0000	-	0x00000080	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-held-bit14	0x00004000	0x0000	0x0000	-	0x00000040	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-held-bit15	0x00008000	0x0000	0x0000	-	0x00000010	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-held-bit16	0x00010000	0x0000	0x0000	-	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-held-bit17	0x00020000	0x0000	0x0000	-	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-held-bit18	0x00040000	0x0000	0x0000	-	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-held-bit19	0x00080000	0x0000	0x0000	-	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-held-bit20	0x00100000	0x0000	0x0000	-	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-held-bit21	0x00200000	0x0000	0x0000	-	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-held-bit22	0x00400000	0x0000	0x0000	-	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-held-bit23	0x00800000	0x0000	0x0000	-	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-held-bit24	0x01000000	0x0000	0x0000	-	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-held-bit25	0x02000000	0x0000	0x0000	-	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-held-bit26	0x04000000	0x0000	0x0000	-	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-held-bit27	0x08000000	0x0000	0x0000	-	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-held-bit28	0x10000000	0x0000	0x0000	-	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-held-bit29	0x20000000	0x0000	0x0000	-	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-held-bit30	0x40000000	0x0000	0x0000	-	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-held-bit31	0x80000000	0x0000	0x0000	-	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-dev38	0x00000000	0xFFFF	0x0000	-	0x00000000	0x44=0xB8000100,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-dev3a	0x00000000	0x0000	0xFFFF	-	0x00000000	0x44=0x00000000,0x48=0xB8000100,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-dev38-pos	0x00000000	0x4E20	0x0000	-	0x00004000	0x44=0x3F1C4138,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-dev3a-pos	0x00000000	0x0000	0x4E20	-	0x00008000	0x44=0x00000000,0x48=0x3F1C4138,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-dev38-min	0x00000000	0x8000	0x0000	-	0x00000000	0x44=0xBF800100,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-dev3a-min	0x00000000	0x0000	0x8000	-	0x00000000	0x44=0x00000000,0x48=0xBF800100,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-dev38-small	0x00000000	0x0100	0x0000	-	0x00004000	0x44=0x3C000100,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-dev38-one	0x00000000	0x0001	0x0000	-	0x00000000	0x44=0x38000100,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-dev38-neg	0x00000000	0xFF00	0x0000	-	0x00000000	0x44=0xBC000100,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-dev38-t00002	0x00000000	0x0002	0x0000	-	0x00000000	0x44=0x38800100,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-dev38-t00004	0x00000000	0x0004	0x0000	-	0x00000000	0x44=0x39000100,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-dev38-t00008	0x00000000	0x0008	0x0000	-	0x00000000	0x44=0x39800100,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-dev38-t00016	0x00000000	0x0010	0x0000	-	0x00000000	0x44=0x3A000100,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-dev38-t00017	0x00000000	0x0011	0x0000	-	0x00000000	0x44=0x3A080110,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-dev38-t00018	0x00000000	0x0012	0x0000	-	0x00000000	0x44=0x3A100120,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-dev38-t00020	0x00000000	0x0014	0x0000	-	0x00000000	0x44=0x3A200140,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-dev38-t00024	0x00000000	0x0018	0x0000	-	0x00000000	0x44=0x3A400180,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-dev38-t00028	0x00000000	0x001C	0x0000	-	0x00000000	0x44=0x3A6001C0,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-dev38-t00029	0x00000000	0x001D	0x0000	-	0x00000000	0x44=0x3A6801D0,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-dev38-t00030	0x00000000	0x001E	0x0000	-	0x00000000	0x44=0x3A7001E0,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-dev38-t00031	0x00000000	0x001F	0x0000	-	0x00004000	0x44=0x3A7801F0,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-dev38-t00032	0x00000000	0x0020	0x0000	-	0x00004000	0x44=0x3A800100,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-dev38-t00064	0x00000000	0x0040	0x0000	-	0x00004000	0x44=0x3B000100,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-dev38-t00128	0x00000000	0x0080	0x0000	-	0x00004000	0x44=0x3B800100,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-dev38-t00192	0x00000000	0x00C0	0x0000	-	0x00004000	0x44=0x3BC00180,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-dev38-t00255	0x00000000	0x00FF	0x0000	-	0x00004000	0x44=0x3BFF01FE,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-trigL	0x00000000	0x0000	0x0000	-	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-trigR	0x00000000	0x0000	0x0000	-	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-rawLX	0x00000000	0x0000	0x0000	-	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-rawLY	0x00000000	0x0000	0x0000	-	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-rawRX	0x00000000	0x0000	0x0000	-	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-rawRY	0x00000000	0x0000	0x0000	-	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x80000000,0x54=0x80000000,0x58=0x80000000
btn-field-halfLY	0x00000000	0x0000	0x0000	LY+=0x7530	0x00000000	0x44=0x00000000,0x48=0x00000000,0x4C=0x80000000,0x50=0x3F6A61D5,0x54=0x80000000,0x58=0x80000000
